분류	가수	앨범	제목	발매년도	작사가	가사
KENZIE	슈퍼주니어	DEVIL - SUPER JUNIOR SPECIAL ALBUM	Devil	2015.07.16	Kenzie	(Hey Hey Well.. Hey Hey) 지금 내가 하려는 말이 좀 이상할지 몰라 왜인지 넌 좀 어려워서 난 늘 쩔쩔매니까 이토록 원하게 되고 ＂Oh Baby Baby, Please don't go＂ 당신 앞에 무릎 꿇는 것도 이 모든 게 너무 자연스러워 한없이 자꾸 애원하게 해 젠장 잠조차 못 자게 돼 도대체 이 감정이 뭔지 모르겠잖아 넌 차고 뜨거워 Devil 한 여름 소나기 샤워 달궈진 온몸을 적셔온 뒤에 그리곤 또 목 타오게 하지 넌 저 먼 사막의 소금 새빨간 적도의 그늘 한 순간 쾌락을 맛보게 하곤 그리고 또 목 타오게 하지 넌 차고 뜨거워 어느 날 말이야 네가 외로워 울 때에 내가 그 눈물 닦아줄게 부디 허락한다면 별은 운명을 던져 간절히,절히 원하게 됐어 온종일 갈구해 또 절망해 와 모든 게 놀라울 뿐이야 어떤 수식어로도 부족한 로맨틱보다 좀 더 복잡한 도대체 이 감정이 뭔지 모르겠잖아 넌 차고 뜨거워 Devil 한 여름 소나기 샤워 달궈진 온몸을 적셔온 뒤에 그리곤 또 목 타오게 하지 넌 저 먼 사막의 소금 새빨간 적도의 그늘 한 순간 쾌락을 맛보게 하곤 그리고 또 목 타오게 하지 넌 차고 뜨거워 목 타오르는 다 적셔오는 맛보고 싶은 그대야 들어줘 (들어줘) 받아줘 (받아줘) I say 나는 그냥 다 좋아 (나는 그냥 다 좋아) I say 네 모든 게 다 좋아 (네 모든 게 다 좋아) And I say 아름다운 너 (아름다운 너) And I say 내 것이 되지 넌 차고 뜨거워 Devil 한 여름 소나기 샤워 달궈진 온몸을 적셔온 뒤에 그리곤 또 목 타오게 하지 넌 저 먼 사막의 소금 새빨간 적도의 그늘 한 순간 쾌락을 맛보게 하곤 그리고 또 목 타오게 하지 넌 차고 뜨거워 넌 차고 뜨거워 넌 차고 뜨거워 넌 차고 뜨거워 목타오게 하지 넌 Devil 뜨거워
KENZIE	슈퍼주니어	DEVIL - SUPER JUNIOR SPECIAL ALBUM	Good Love 	2015.07.16	Kenzie	저 해가 진다 노을의 빛이 짙어져 우리 시간이 좋은 시간은 순식간이야 그 무엇도 놓치지 말자 우리 Hey Hey Hey 이것저것 생각 마 우리 말곤 지워 지금 공기마저 금빛으로 넘쳐 그건 마치 너의 Baby 살결 색과도 같은 걸 I need to fly girl, Fly girl 좀 더 오르자 Higher & Higher 그리고 내 옆에 Ma Girl, Ma Girl 행복한 그대가 흘러 Uh Oh Girl, Can you hear me now? The Good Love, Baby 이 밤 우리의 것 우주 끝까지 둥실 떠가자 I want you, Baby 사랑이 타올라 깨워줘 내 맘을 몸을 이 밤은 영원하지 않겠지만 알잖아 우린 돌아갈 곳도 하나야 Hey Hey Hey 스무드하게 너를 안고 Girl 버터처럼 녹이자 Woo 너는 반짝거려 Ha 내 손에 다 묻었어 뭐를 그리 생각해 우리 말곤 지워 사랑은 침묵마저 멜로디로 바꿔 그건 마치 너의 Baby 간지러운 숨소리인 걸 I need to fly girl, Fly girl 좀 더 오르자 Higher & Higher 그리고 내 옆에 Ma Girl, Ma Girl 행복한 그대가 흘러 Uh Oh Girl, Can you hear me now? The Good Love, Baby 이 밤 우리의 것 우주 끝까지 둥실 떠가자 I want you, Baby 사랑이 타올라 깨워줘 내 맘을 몸을 Hey everybody 오늘 밤이 가장 까만 밤이면 좋겠지 어두울수록 빛이 나는 Girl 그 빛 온통 흩뿌려와 눈 속에도 흠뻑 모든 게 맘대로 되진 않겠지 그래도 우리 둘은 잘 해내겠지 흘러 넘치네 끌어올리네 달에 닿겠네 Uh Oh Girl, Can you hear me now? The Good Love, Baby 이 밤 우리의 것 우주 끝까지 둥실 떠가자 I want you, Baby 사랑이 타올라 깨워줘 내 맘을 몸을 I need to fly girl, Fly girl 좀 더 오르자 Higher & Higher 그리고 내 옆에 Ma Girl, Ma Girl 행복한 그대가 흘러 Uh Oh Girl, Can you hear me now?
KENZIE	슈퍼주니어	REPLAY - The 8th Repackage Album	Lo Siento (Feat. Leslie Grace)	2018.04.12	KENZIE,김희철,은혁 (EUNHYUK),Mario Caceres,Yasmil Marrufo,Leslie Grace	아찔히 빛나는 당신은 Special somebody (Whoa na na na na eh) 빨간 카펫 위에 Perfect body (Whoa na na na eh) 천사의 미소로 온 걸 찬란히 빛나던 그 여신은 바로 너 내 감히 그대를 찬미하게만 해줘 Ooh Yeah 밤이 짙을 때 Kiss you one more time 우린 밤새 춤을 출 거야 Oh Oh Oh 약속해 실망할 일 없을 거야 No No No 말이 필요 없잖아 We can take it slow Lo siento, Lo siento, yo no tengo prisa vamos lento Lo siento, Lo siento, let's take our time Si te beso hoy manana me voy loca por ti no estoy 지금 널 안고 Momento (Si no es asi) Lo siento No se como me enrede con tus besos (Whoa na na na na eh) Fue una tentacion tan solo un momento (Whoa na na na na eh) 차가운 날 데울 사람 있다면 (Ahora te toca esperar) Can't deny 난 솔직히 네가 아님 안될 것 같아 가장 뜨겁게 (Te llevare) Kiss you one more time We can dance real close real close tonight Oh Oh Oh 알잖아 다른 생각 따윈 없어 No No No 너도 뭔지 알잖아 We can take it slow Lo siento, Lo siento, yo no tengo prisa vamos lento Lo siento, Lo siento, let's take our time Don't push 이 밤 No rush 널 흐르는 대로 맡겨 지금 널 안고 Momento Lo siento Esto esta mal pero no puedo parar (Se que no hay marcha atras) Porque esto no es normal (No es normal) 잘 알아 기다릴게 찾아봐 Feelings inside your heart Yeah! Girl, hold up with it Boo! Just wait a minute 아무도 닿지 않는 둘이 맞는 밤의 Ending (Okay) 너를 흔들어 Like crescendo 빈 틈 없이 쉴 틈 없이 해가 뜰 때도 Lo siento, Lo siento, Oh Lo siento, Lo siento 내 눈만 봐 (Let's take our time) Si te beso hoy manana me voy loca por ti no estoy 지금 널 안고 Momento (Si no es asi) Lo siento Lo Siento 실례할게 네 입술에 또 귓가에 그 다음은 MAMACITA 네가 내게 Kiss해 줘 해가 떠 있건 달이 떠 있건 상관없어 Reina & Rosa Medusa의 눈 난 굳고 널 태우면 화려한 불꽃처럼 넌 흔들어줘 이 방에 널 가둬 75.5도 151보다 뜨겁게 새벽을 탐해 One by One
KENZIE	슈퍼주니어	REPLAY - The 8th Repackage Album	Lo Siento (Feat. KARD) 	2018.04.12	KENZIE,김희철,은혁 (EUNHYUK)	아찔히 빛나는 당신은 Special somebody (Whoa na na na na eh) 빨간 카펫 위에 Perfect body (Whoa na na na eh) 천사의 미소로 온 걸 찬란히 빛나던 그 여신은 바로 너 내 감히 그대를 찬미하게만 해줘 Ooh Yeah 밤이 짙을 때 Kiss you one more time 우린 밤새 춤을 출거야 Oh Oh Oh 약속해 실망할 일 없을 거야 No No No 말이 필요 없잖아 We can take it slow Lo siento, Lo siento 이제서야 너를 찾아냈어 Lo siento, Lo siento 내 눈만 봐 Don't push 이 밤 No rush 널 흐르는 대로 맡겨 지금 널 안고 Momento (머무를게) Lo siento 지금 우릴 뒤흔든 Situation? (Whoa na na na na eh) 너란 유혹 뜨거운 Action (Whoa na na na na eh) 차가운 날 데울 사람 있다면 (그 답은 Oh 바로 너) Can't deny 난 솔직히 네가 아님 안될 것 같아 가장 뜨겁게 (Oh 뜨겁게) Kiss you one more time 너를 녹여줄 수 있다면 Oh Oh Oh 알잖아 다른 생각 따윈 없어 No No No 너도 뭔지 알잖아 We can take it slow Lo siento, Lo siento 이제서야 너를 찾아냈어 Lo siento, Lo siento 내 눈만 봐 Don't push 이 밤 No rush 널 흐르는 대로 맡겨 지금 널 안고 Momento Lo siento 숨을 골라 난 어디 가지 않아 (천천히 가볼래) 그렇게 다 시작해 잘 알아 기다릴게 찾아봐 Feelings inside your heart Yeah! Girl, hold up with it Boo! Just wait a minute 아무도 닿지 않는 둘이 맞는 밤의 Ending (Okay) 너를 흔들어 Like crescendo 빈 틈 없이 쉴 틈 없이 해가 뜰 때도 Lo siento, Lo siento, Oh Lo siento, Lo siento 내 눈만 봐 (Let's take our time) Don't push 이 밤 No rush 널 흐르는 대로 맡겨 지금 널 안고 Momento (머무를게) Lo siento Lo Siento 실례할게 네 입술에 또 귓가에 그 다음은 MAMACITA 네가 내게 Kiss해 줘 해가 떠 있건 달이 떠 있건 상관없어 Reina & Rosa Medusa의 눈 난 굳고 널 태우면 화려한 불꽃처럼 넌 흔들어줘 이 방에 널 가둬 75.5도 151보다 뜨겁게 새벽을 탐해 One by One
KENZIE	소녀시대	'Gee' The First Mini Album	힘 내! (Way To Go)	2009.01.05	KENZIE	힘을 내라고 말해줄래 그 눈을 반짝여 날 일으켜줄래 사람들은 모두 원하지 더 빨리 더 많이 오 난 평범한 소녀인걸 바람은 자유로운데 모르겠어 다들 어디론지 하지만 힘을 내, 이만큼 왔잖아 이것쯤은 정말 별거 아냐 세상을 뒤집자~hah! 도무지 알 수 없는 것뿐인 복잡한 이 지구가 재밌는 그 이유는 하나 yes, it's you 사랑한다고 말해줄래 지친 널 감싸고 함께 웃어줄래 사람들은 모두 원하지 더 빨리 더 많이 오 난 평범한 소녀인걸 하늘은 저리도 파란데 모르겠어 다들 어디로 가 하지만 힘을 내, 이만큼 왔잖아 이것쯤은 정말 별거 아냐 세상을 뒤집자~hah! 도무지 알 수 없는 것뿐인 복잡한 이 지구가 재밌는 그 이유는 하나 바로 너 I like you just the way you are you set me free set me free, my boy~ 네가 나타난 뒤 (I've been changed) 모든 게 달라졌어 이제부터 다시 시작해 좋았어! 힘을 내, 이만큼 왔잖아 이것쯤은 정말 별거 아냐 세상은 뒤집혔어! 도무지 알 수 없는 것뿐인 복잡한 이 지구가 재밌는 그 이유는 하나 yes, it's you ready for your love (정말 별거 아냐) 도무지 알 수 없는 것뿐인 복잡한 이 지구가 재밌는 그 이유는 하나 바로 너
KENZIE	소녀시대	Chocolate Love 소녀시대	Chocolate Love	2009.10.08	KENZIE	널 처음 본 순간부터 만지고 싶어 나만 가지고 싶어 Chocolate love! 요술 같은 새로운 매력 거부할 수 있겠니 도도하게 새침하게 널 감추고 있어 이런 느낌 처음인걸 난 빠져버렸죠 I got you babe, I call, I call it chocolate love 너를 원해, 가질래 달콤 달콤 오 chocolate love 멋지단 말론 부족한 걸 모두가 놀랄 거야 쓰러질 거야 Chocolate love! Brand new world.. 한 마디로 다 설명할 수 없는 걸 무심하게 날카롭게 유혹하고 있어 이런 느낌 처음인걸 난 녹아버렸죠 I got you babe, I call, I call it chocolate love 너를 원해, 가질래 아찔 아찔 오 chocolate love I got you babe, I call, I call it chocolate love 너를 원해, 가질래 달콤 달콤 오 chocolate love woo~그댄 제법 쉽지 않아 보여 하지만 느낌이 와요 로~맨틱 하게 초콜릿처럼 오 그렇게 나에게 와요 woo~그댄 제법 쉽지 않아 보여 하지만 느낌이 와요 로~맨틱 하게 초콜릿처럼 오 그렇게 나에게 와요 I got you babe, I call, I call it chocolate love 너를 원해, 가질래 달콤 달콤 오 chocolate love I got you babe, I call, I call it chocolate love 너를 원해, 가질래 아찔 아찔 오 chocolate love
KENZIE	소녀시대	The 4th Mini Album 'Mr.Mr.'	유로파 (Europa)	2014.02.24.	KENZIE	난 천천히 발을 옮겨 그대에게로 좀 더 가까이 가고 싶어 손을 내밀어 봤지 그대 몰래 너의 주위를 돌며 매일 매일 너만을 바라보는 유로파 아주 조금씩 커져온 내 마음이 말했어 이젠 그대에게로 갈 시간이야 닿을 수 없던 우리의 거리 꿈이여 내게 와요 그 안에서 살게 까만 어둠 속 너만 보여 끝 없이 돌고 있죠 온 힘 다해도 더 가까울 수 없다는 걸 알아요 ＂더 가까울 수 없다는 걸 알아..＂ 별은 차갑고 난 혼자죠 그대는 여전히 같은 거리를 지키며 나를 바라 보네요 잔인하게 서둘지 않고 갈게 매일 매일 내가 할 수 있는 만큼 해 볼게 아주 조금씩 커져온 내 마음이 말했어 이젠 그대에게로 갈 시간이야 닿을 수 없던 우리의 거리 꿈이여 내게 와요 그 안에서 살게 까만 어둠 속 너만 보여 끝 없이 돌고 있죠 온 힘 다해도 더 가까울 수 없다는 걸 알아요 ＂더 가까울 수 없다는 걸 알아..＂ 슬픔의 표정은 등 뒤로 영원히 보여주지 않아 너의 빛을 받아도 내 그림자만은 얼어가 날 잡아줘 더 강하게 끌어 안아줘 나는 너 없이 살 수 없어 You are the only one 영원히 닿을 수 없던 우리의 거리 꿈이여 내게 와요 그 안에서 살게 까만 어둠 속 너만 보여 끝 없이 돌고 있죠 온 힘 다해도 닿을 수 없던 우리의 거리 꿈이여 내게 와요 그 안에서 살게 더 가까울 수 없다는 걸 알아요 ＂더 가까울 수 없다는 걸 알아..＂
KENZIE	소녀시대	Lion Heart - The 5th Album	Fire Alarm	2015.08.18.	KENZIE	Danger, Danger 뚜룻뚜 알람이 경고해 거기서 멀어져야 해 No-nuh, no-nuh, no-nuh Stranger, Stranger 그는 낯설고 위험해 모두들 말리고 있지 No-nuh, no-nuh, no-nuh 눈빛, 아차, 들킨 것 같아 거울을 보는 척 훔쳐본 눈빛 마주쳤는데 왜지? 그의 시선을 원해 마음 속 한 구석 Spark가 번쩍 일었어 나를 깨워, 경고해 Fire! 하지만 너무 좋아 상상해 그의 Kiss Got a feeling 이건 특별해 그는 강렬한 엔진 멋있어 솔직히 서두르지마 다들 찰나의 감정인 것뿐이래 No No 난 너무 진지한 걸요 걱정인지 질툰지 Fire! (Woo) 이해해 충분히 Woo 나만 볼 수 있는 그 Fire 긴장한 공기 속에 시선이 오가 밀고 당기는 유치함은 버리자 머리가, 가슴이 한 목소리야 '그를 잡아' 마음속 한 구석 Spark가 번쩍 일었어 나를 깨워, 경고해 Fire! 하지만 너무 좋아 상상해 그의 Kiss Got a feeling 이건 특별해 그는 강렬한 엔진 멋있어 솔직히 서두르지마 다들 찰나의 감정인 것뿐이래 No No 난 너무 진지한 걸요 걱정인지 질툰지 Fire! (Woo) 이해해 충분히 당신의 Heart, 차가운 그 맘 어떻게 따뜻이 안아줄까 Wanna see, wanna know 작은 이 불꽃을 크게 피워줄래 Danger, Danger 뚜룻뚜 알람이 경고해 거기서 멀어져야 해 No-nuh, no-nuh, no-nuh Stranger, Stranger 그는 낯설고 위험해 모두들 말리고 있지 No-nuh, no-nuh, no-nuh 나를 깨워, 경고해 Fire! 하지만 너무 좋아 상상해 그의 Kiss Got a feeling 이건 특별해 그는 강렬한 엔진 멋있어 솔직히 서두르지마 다들 찰나의 감정인 것뿐이래 No No 난 너무 진지한 걸요 걱정인지 질툰지 Fire! (Woo) 이해해 충분히 Woo
KENZIE	소녀시대	Holiday Night - The 6th Album	All Night	2017.08.04.	KENZIE	I like to party 아, 알고 있잖아 All Night 우린 밤새도록 Alright 웃고 놀거야 'Cause We Hot & Sweet Baby 여름의 전류 귀를 간지럽힐 때 (Alright) 네 눈에 비친 불꽃놀이 흔들릴 때 (Alright) 바보처럼 다시 널 사랑하게 돼 All Night All Night All Night 어떻게 지냈어 묻고 싶은데 넌 정말이지 좋아 보여서 나도 그냥 웃어버렸어 (Smile together) *If we get it on 사랑에 빠지면 무모한 이 입맞춤 계속되면 거짓말처럼 서로 녹아 들어 All Night All Night All Night 사랑이란 건 정해진 것 없어 흘러 넘치는 대로 가자 허니 이 밤의 Fever 흠뻑 들이마셔 All Night All Night All Night Hey check check check check it let it go 이 밤 파티 Chillin' 깊이 점점 뜨거워지고 어찌할 바를 모른 우리들도 서로를 맴돌기만 하고 있고 So drop it, just drop it on the floor 그 날과 똑같은 너만의 베이비 페이스 좋아했던 스파이시 우디 그 향기에 알 수 없는 기분 마구 끌려가네 All Night All Night All Night 이상해 더 가까워진 것 같지 참 많은 일 있었어 우리 사이 밤새 다 얘기하고 싶어 (Smile together) *REPEAT 함께라면 취한 듯 우린 붉은 석양 위를 날아 다시 사랑에 빠지자 이 밤 꼭 잡고 *REPEAT
KENZIE	소녀시대	Holiday Night - The 6th Album	FAN 	2017.08.04.	KENZIE	I've got love on my mind, let's turn our dreams into reality, that's right, Hey *I've got love in this faith 차오르는 Fantasies 그대에게 달려가 Right away When you get into trouble 당신 곁에 Together 난 항상 FAN인걸, 그대의 Woo, oh babe I know Diving into you 오늘 밤 샛별에 주문을 걸어 밤을 달려 너에게로 갈 수 있게 길은 험해 거칠어도 결국 우린 만날 수 있었죠 Woo 때론 어둠 속에 갇혀 한 치 앞 보이지 않는데 You can be my guiding light 당신만이 있었죠 봐, 힘이 들고 또 지칠 때 언제라도 내게 기대 편히 쉬어요 You're my shining star 그 멋진 빛 바래지 않도록 지키고 싶어 *REPEAT Woo 내 눈엔 그대만 빛났어 외로운 시간 언제나 찾아와 나의 앞을 가로막아 멈추게 해 알아 눈물쯤은 언제나 혼자만의 것이지만 Woo 그 순간이 지나가면 내 옆엔 그대가 있기에 You can be my guiding light 난 힘낼 수 있겠죠 더 사랑하고 안아줄래 나도 너의 가장 큰 힘이 될 수 있게 You're my shining star 그 환한 빛이 영원하도록 지키고 싶어 *REPEAT (Na na na na na na) I wanna be your star (Na na na na na na) Oh my love, dreams come true, on tonight 나만의 별이 돼 준 너 가보는 거야 서롤 믿잖아 You're my shining star for this night 내 손 꼭 잡아 and we stay all night You're my shining star for this night *REPEAT
